date,total_stablecoin_mcap,usdt_mcap,usdc_mcap,frax_mcap,tusd_mcap,busd_mcap,pyusd_mcap,fdusd_mcap,usdp_mcap,usde_mcap
2025-02-26,226607184829.0,142538814688,56295739197,4406310710,286887844.0,408891301,10722184.0,737663419,2638611,1056320.0
2025-02-27,226010322343.0,142421483648,56070800854,4302098440,287195331.0,408891300,10722184.0,734875489,2638611,1041936.0
2025-02-28,225887017370.0,142614459639,55644719728,4290137029,287269989.0,408891300,10722184.0,733036375,2638611,1166369.0
2025-03-01,226712852444.0,142639292034,56439118978,4345152052,287184976.0,408891299,10722184.0,731311231,2638611,1137637.0
2025-03-02,225928827916.0,142747292027,56431084977,4358487123,266368704.0,408891298,10722184.0,22208330,2638611,1131660.0
2025-03-03,226059823628.0,142807791999,56444913701,4397361090,266449195.0,408891298,10722184.0,23044237,2638611,1131557.0
2025-03-04,226015393636.0,142880555491,56223346097,4393573328,264770854.0,408891297,10722184.0,23625873,2638611,1127014.0
2025-03-05,226340314567.0,142867265394,56543003142,4406799538,265085602.0,408891296,10722184.0,24000621,2638611,1113197.0
2025-03-06,227530272764.0,143090288607,57253427831,4408795244,265247059.0,408891296,10722184.0,25607854,2638611,1124482.0
2025-03-07,227684049170.0,143171664724,57261905251,4419554302,265121054.0,408891295,10722184.0,24163624,2638611,1124532.0
2025-03-08,228766677368.0,143230964706,58155297299,4403893214,265202653.0,408891295,10722184.0,22732724,2638611,1123070.0
2025-03-09,228819838848.0,143280964688,58114363177,4400530509,265389485.0,408891294,10722184.0,22211205,2638611,1123120.0
2025-03-10,228775595208.0,143280964686,58098036118,4389069441,265405409.0,408891294,10722184.0,25462886,2638611,1095004.0
2025-03-11,228350491436.0,143336937920,57865312775,4277856988,248190958.0,408891293,10722184.0,25370846,2638611,1052045.0
2025-03-12,228922216266.0,143558693183,58094447736,4218420313,248138930.0,408891292,10722184.0,27107613,2638611,1027026.0
2025-03-13,229532546415.0,143747304639,58435054898,4223938041,245464648.0,408891291,10722184.0,25131447,2638611,1026847.0
2025-03-14,229646535833.0,143748815811,58393894489,4186517453,241334121.0,408891291,10722184.0,25680947,2638611,1026944.0
2025-03-15,230244194655.0,143836896633,58644981038,4206474607,240593212.0,408891290,10722184.0,26860565,2638611,1027046.0
2025-03-16,230400293335.0,143836896629,58741712216,4224976708,240640042.0,408891289,10722184.0,24092907,2638611,1027045.0
2025-03-17,230369595258.0,143836896614,58678410477,4228283974,240747238.0,408891289,10722184.0,27744631,2638611,1027096.0
2025-03-18,230782536133.0,144087751990,58829451841,4231055894,240280140.0,408891288,10722184.0,25718003,2638611,1011896.0
2025-03-19,231050339034.0,144100778448,58856306093,4243548410,240777693.0,408891287,10722184.0,22921535,2638611,1011864.0
2025-03-20,231718355635.0,144275379309,59228005775,4264869293,238762399.0,408891286,10722184.0,23878596,2638611,1010749.0
2025-03-21,231575631292.0,143936579287,59365980716,4223674652,241304980.0,408891285,10722184.0,25233999,2638611,1010650.0
2025-03-22,232158588703.0,144193856062,59660481973,4164160717,240969680.0,408891284,10722184.0,25251676,2638611,1010701.0
2025-03-23,233089710515.0,144224155760,59598492875,4163647882,242310507.0,408891283,10722184.0,25729781,2638611,1010016.0
2025-03-24,233424836581.0,144224155757,59741013815,4181910365,242142213.0,408891282,10722184.0,25207974,2638611,1010067.0
2025-03-25,234439074205.0,144459985751,59772731493,4318513179,233906955.0,408891282,10722184.0,263135433,2638611,1002910.0
2025-03-26,235548220387.0,144698008877,60122188931,4309981641,233914269.0,408891281,10722184.0,263987005,2638611,877013.0
2025-03-27,235720482001.0,144876968397,60181897454,4319788641,235882804.0,408891280,10722184.0,265264257,2638611,876338.0
2025-03-28,235318629625.0,144894219396,60223295877,4293350590,217444001.0,408891280,10722184.0,258207558,2638611,857916.0
2025-03-29,234701952538.0,144508879395,60253064146,4143219090,217257893.0,408891279,10722184.0,230346078,2638611,856749.0
2025-03-30,234754037335.0,144508879383,60301592649,4153164287,218148878.0,408891279,10722184.0,241148932,2638611,858053.0
2025-03-31,234876698491.0,144649416568,60264872986,4154579376,218367488.0,408891279,10722184.0,253065751,2638611,855772.0
2025-04-01,235051891992.0,144734849785,60141755212,4199910423,218334391.0,408891279,10722184.0,265032785,2638611,852670.0
2025-04-02,235161909299.0,144756151239,60130023966,4230543481,217235066.0,408891279,10722184.0,274021089,2638611,854720.0
2025-04-03,235733010941.0,144814151238,60674263451,4169573659,216698588.0,408891279,10722184.0,277637161,2638611,851694.0
2025-04-04,235660974732.0,144783250273,60856319903,4167249812,216582423.0,408891278,10722184.0,294551500,2638611,827620.0
2025-04-05,235182063341.0,144778059970,60559404506,4122097190,216589778.0,408891278,10722184.0,304746658,2638611,827620.0
2025-04-06,235127944477.0,144769059956,60587997635,4149248913,216725978.0,408891278,10722184.0,304937187,2638611,827720.0
2025-04-07,234604490913.0,144569059955,60365664257,4133271968,216696106.0,408891277,10722184.0,309056071,2638611,694332.0
2025-04-08,234297838569.0,144888658855,60208660877,4109895677,216900295.0,408891277,10722184.0,300429985,2638611,652133.0
2025-04-09,233838830039.0,144700965625,60119574145,4045459578,211081978.0,408891277,10722184.0,302158040,2638611,639372.0
2025-04-10,233995397922.0,145054575983,59973924433,4041301799,211122622.0,408891277,10722184.0,295382816,2638611,635536.0
2025-04-11,233834575722.0,144851154191,59951281285,4013915323,210940164.0,408891277,10722184.0,311269382,2638611,634175.0
2025-04-12,233653532911.0,144957254190,60076679271,3983345226,209758737.0,408891276,10722184.0,317747070,2638611,634126.0
2025-04-13,233879175313.0,145195854190,60069768704,3997808141,209684456.0,408891276,10722184.0,297968001,2638611,631197.0
2025-04-14,233624038630.0,145000072564,60024999955,3998481538,209619796.0,408891276,10722184.0,320847992,2638611,631299.0
2025-04-15,233770195148.0,144988134604,60253477042,4008416662,209613449.0,408891276,10722184.0,326686737,2638611,631349.0
2025-04-16,234210580118.0,145230969405,60413403728,4041497102,209635198.0,408891276,10722184.0,334939949,2638611,631600.0
2025-04-17,234427762199.0,145411564253,60552429930,4059098486,209521914.0,408891276,10722184.0,332182539,2638611,631651.0
2025-04-18,234767789311.0,145403089797,60916066222,4055727593,209563948.0,408891275,10722184.0,343252483,2638611,622028.0
2025-04-19,234229819961.0,145035321798,60900318102,3995975344,209563948.0,408891275,10722184.0,342043869,2638611,622305.0
2025-04-20,234457858142.0,145216680932,60899206375,4018734882,209563948.0,408891274,10722184.0,339736409,2638611,622356.0
2025-04-21,234463629105.0,145204655279,60894831788,4022274954,209563948.0,408891274,10722184.0,350317270,2638611,622232.0
2025-04-22,234619406086.0,145254984859,60945423744,4050501776,209563948.0,408891274,10722184.0,353186729,2638611,622223.0
2025-04-23,236005561221.0,145771856311,61761862494,4121578815,202075566.0,408891272,10722184.0,362250567,2638611,622274.0
2025-04-24,236537820986.0,146144939953,61927441588,4112749848,203021348.0,408891271,10722184.0,373290675,2638611,622326.0
2025-04-25,237437568003.0,146580988029,62235315314,4123107052,201754410.0,408891271,10722184.0,381302879,2638611,622373.0
2025-04-26,238021625574.0,146823288025,62415525365,4142389353,203608217.0,408891270,10722184.0,378140735,2638611,627085.0
2025-04-27,238841984549.0,147695285561,62286522044,4146123736,203439192.0,408891269,10722184.0,382597130,2638611,629826.0
2025-04-28,239566994403.0,147890535534,62107481912,4151718093,203394547.0,408891269,10722184.0,344555383,2638611,629878.0
2025-04-29,240070430816.0,148611733563,62061041969,4110595770,203393001.0,408891268,10722184.0,339882517,2638611,629768.0
2025-04-30,241735636637.0,148905522663,62039097421,4116205211,211776039.0,408891268,10722184.0,329399566,2638611,629483.0
2025-05-01,241809757491.0,149333119679,61526472337,4117932140,211705015.0,408891267,10722184.0,327523697,2638611,632585.0
2025-05-02,242137107236.0,149440079658,61578347668,4103921264,211377971.0,408891267,10722184.0,334897501,2638611,632624.0
2025-05-03,242586336937.0,149711823199,61590877379,4104326110,209956547.0,408891266,10722184.0,333342875,2638611,634804.0
2025-05-04,242928992676.0,149981823181,61564127498,4110755539,209879171.0,408891266,10722184.0,333578992,2638611,640157.0
2025-05-05,242897519716.0,149987023181,61534505030,4136130204,209735276.0,408891265,10722184.0,334239422,2638611,633383.0
2025-05-06,242778014725.0,149826223167,61778127495,4113891613,207119535.0,408891265,10722184.0,309712768,2638611,689955.0
2025-05-07,242002692826.0,150106836051,60955931884,4155693211,207490817.0,408891264,10722184.0,317723386,2638611,690006.0
2025-05-08,242124924709.0,150181948939,60914641753,4166420644,209009913.0,408891264,10722184.0,316726723,2638611,690048.0
2025-05-09,242738848856.0,150350804952,60895892370,4232518018,209063516.0,408891263,10722184.0,348816638,2638611,689946.0
2025-05-10,242618904763.0,150393604947,60696326145,4338183442,204677551.0,408891262,10722184.0,330494250,2638611,690211.0
2025-05-11,242865133485.0,150514671503,60820431929,4373579600,204122603.0,408891262,10722184.0,352967619,2638611,698262.0
2025-05-12,242855323646.0,150615671502,60801635618,4440040166,204121872.0,408891261,10722184.0,355928793,2638611,698458.0
2025-05-13,242312885446.0,150663236041,60394565854,4480445605,204178850.0,408891260,10722184.0,335454678,2638611,696913.0
2025-05-14,242184346338.0,150926534831,60132774580,4516947316,211523070.0,408891259,10722184.0,355000481,2638611,696965.0
2025-05-15,242601109310.0,151333639504,60141238143,4522892696,201883896.0,408891258,10722184.0,359981670,2638611,690416.0
2025-05-16,243205514462.0,151745623801,60083061353,4517591889,201446831.0,408891257,10722184.0,358741170,2638611,690692.0
2025-05-17,243747273296.0,151802073801,60454761676,4514040694,201947382.0,408891256,10722184.0,364158134,2638611,690743.0
2025-05-18,243781184371.0,151901465555,60400485375,4510082588,201983592.0,408891255,10722184.0,357993636,2638611,690786.0
2025-05-19,243907874167.0,152051465524,60348769352,4501403241,202554390.0,408891254,10722184.0,369208633,2638611,690838.0
2025-05-20,243871482280.0,152286729390,60030391309,4497156156,202259337.0,408891253,10722184.0,374535955,2638611,685811.0
2025-05-21,244184221632.0,152473429748,60073124158,4523206915,202263149.0,408891252,10722184.0,370284024,2638611,661206.0
2025-05-22,245201427851.0,152809591181,60747877180,4537173637,202532588.0,408891251,10722184.0,374894957,2638611,656562.0
2025-05-23,245732672338.0,153131132875,60872525293,4652215854,189994922.0,408891249,10722184.0,355955455,2638611,673253.0
2025-05-24,246070915097.0,153333908216,61282666764,4512499033,189925316.0,408891248,10722184.0,358250576,2638611,623882.0
2025-05-25,246157813664.0,153364622848,61316726272,4522596198,190220894.0,408891248,10722184.0,358428098,2638611,623309.0
2025-05-26,246182723065.0,153364622847,61265406144,4520030403,190166583.0,408891248,10722184.0,357042346,2638611,623504.0
2025-05-27,246419225091.0,153336099489,61157993726,4514608899,190209003.0,408891247,10722184.0,378914824,2638611,623525.0
2025-05-28,246381780935.0,153545087010,60916601401,4533870175,190112905.0,408891246,10722184.0,361341691,2638611,623084.0
2025-05-29,246393301975.0,153590783310,60815590161,4576076917,190198726.0,408891246,10722184.0,386967531,2638611,622853.0
2025-05-30,246533266830.0,153692315960,60610949844,4707902449,190045605.0,408891245,10722184.0,386510347,2638611,624570.0
2025-05-31,246714795484.0,153658825957,60626705605,4712361266,190163132.0,408891244,10722184.0,394845815,2638611,622886.0
2025-06-01,246837903973.0,153723758271,60572085105,4785269789,191109725.0,408891243,10722184.0,380183780,2638611,622920.0
2025-06-02,246884179737.0,153763502089,60509667778,4760910431,191104436.0,408891243,10722184.0,372809767,2638611,621261.0
2025-06-03,247361694926.0,153918365325,60678592151,4317028497,191120885.0,408891242,10722184.0,379092261,2638611,621357.0
2025-06-04,248229294803.0,154288119435,60946475663,4375350753,191067971.0,408891241,10722184.0,394723208,2638611,618633.0
2025-06-05,248831982355.0,154488400144,61131468608,4322987316,190778800.0,408891240,10722184.0,418414550,2638611,620027.0
2025-06-06,248455546449.0,154606717162,60590144143,4325511084,190481481.0,408891239,10722184.0,440132943,2638611,620016.0
2025-06-07,249087700145.0,155115000492,60667869783,4359861201,187668379.0,408891239,10722184.0,415004918,2638611,619877.0
2025-06-08,249415942399.0,155407500492,60658782489,4352134650,187670535.0,408891238,10722184.0,430692985,2638611,619928.0
2025-06-09,249428836821.0,155407500531,60653704343,4354912362,187616075.0,408891237,10722184.0,451283151,2638611,619980.0
2025-06-10,249965352317.0,156015285591,60604413174,4378333297,188837499.0,408891236,10722184.0,446242189,2638611,619957.0
2025-06-11,249619404435.0,155670088658,60626528692,4408602585,189359501.0,408891236,10722184.0,437310282,2638611,619929.0
2025-06-12,250277500566.0,156031051481,60825163050,4444617283,190717376.0,408891235,10722184.0,422011026,2638611,620916.0
2025-06-13,250118358126.0,156034350481,60741300007,4411675212,190759879.0,408891234,10722184.0,441384419,2638611,620515.0
2025-06-14,250846408365.0,156311510783,61371511197,4376624666,190859432.0,408891233,10722184.0,440366617,2638611,620515.0
2025-06-15,250712840620.0,156288710782,61319855243,4368891290,190851299.0,408891232,10722184.0,433950800,2638611,621135.0
2025-06-16,250714070879.0,156262534400,61325008367,4362686211,190692842.0,408891231,10722184.0,425805121,2638611,623135.0
2025-06-17,250796922571.0,156350343711,61197763903,4364612855,190445879.0,408891231,10722184.0,429488356,2638611,622191.0
2025-06-18,250989595276.0,156397425951,61097319757,4549317239,191446833.0,408891230,10722184.0,428859899,2638611,623241.0
2025-06-19,251042114126.0,156493925950,61211469006,4617213946,189014149.0,408891229,10722184.0,427707644,2638611,623406.0
2025-06-20,250906526414.0,156674248726,61055394018,4485532051,188766596.0,408891229,10722184.0,417821039,2638611,622605.0
2025-06-21,250699988371.0,156688688065,60823311681,4455718206,189027508.0,408891228,10722184.0,418118548,2638611,622094.0
2025-06-22,250675289628.0,156600188057,60899502043,4456874362,189002643.0,408891227,10722184.0,418484144,2638611,630143.0
2025-06-23,250678314765.0,156750556577,60860420365,4454274984,189092138.0,408891226,10722184.0,417723838,2638611,625916.0
2025-06-24,250291597648.0,155908804295,61338513308,4370084709,189162014.0,408891226,10722184.0,389847758,2638611,625938.0
2025-06-25,252049760774.0,157394434423,61601316068,4363789212,189127743.0,408891225,10722184.0,399917175,2638611,626350.0
2025-06-26,251903682270.0,157917318269,61462201670,4335862971,188719422.0,408891225,10722184.0,410283697,2638611,626389.0
2025-06-27,252060657959.0,158266828122,61379856179,4334515995,176947493.0,408891224,10722184.0,423601448,2638611,626161.0
2025-06-28,252378739355.0,158303889518,61409457206,4328791041,176752037.0,408891224,10722184.0,439536472,2638611,629559.0
2025-06-29,252543522888.0,158444090587,61409457206,4324523800,175607213.0,408891223,10722184.0,440667710,2638611,629674.0
2025-06-30,252521562378.0,158520790585,61340894592,4293552852,175739574.0,408891223,10722184.0,432767417,2638611,628646.0
2025-07-01,252792279378.0,158754090584,61233561658,4283719415,175835503.0,408891222,10722184.0,426963096,2638611,620231.0
2025-07-02,253063003569.0,158695019985,61330570784,4273942079,174169530.0,408891222,10722184.0,430488818,2638611,620231.0
2025-07-03,253655877112.0,159155198929,61468509751,4282111135,173657008.0,408891221,10722184.0,436288982,2638611,624163.0
2025-07-04,253946373675.0,159305664246,61927821889,4288130225,173576353.0,408891221,10722184.0,427318472,2638611,652597.0
2025-07-05,254073971135.0,159478756035,61813045112,4324577462,172758404.0,408891220,10722184.0,396857850,2638611,675697.0
2025-07-06,254123248831.0,159478756029,61848765802,4319334817,172707471.0,408891219,10722184.0,415010852,2638611,677193.0
2025-07-07,254181861706.0,159463829126,61914514809,4324140469,172496053.0,408891219,10722184.0,416696761,2638611,677287.0
2025-07-08,254347179096.0,159520682149,61686814391,4301874887,172113136.0,408891219,10722184.0,428944014,2638611,685937.0
2025-07-09,254280918767.0,159455682148,61668157447,4312471548,172189859.0,408891218,10722184.0,424381861,2638611,685561.0
2025-07-10,254944938596.0,159695616477,62058362179,4329959584,170982112.0,408891218,10722184.0,447408502,2638611,685561.0
2025-07-11,256059310505.0,159994836080,62560460911,4338807615,168895967.0,408891217,10722184.0,450014994,2638611,685640.0
2025-07-12,257062351309.0,160150055260,63122747059,4323367880,169329749.0,408891216,10722184.0,472908392,2638611,713140.0
2025-07-13,257328587906.0,160394357834,63290662904,4307585599,169213440.0,408891215,10722184.0,503682193,2638611,714564.0
2025-07-14,257491796148.0,160394357833,63429308554,4318058824,169259911.0,408891214,10722184.0,521774287,2638611,716869.0
2025-07-15,257131109268.0,160545757830,63155113222,4316276986,168681240.0,408891213,10722184.0,528243748,2638611,779094.0
2025-07-16,256101024525.0,160669087149,62106490845,4321148560,168301613.0,408891212,10722184.0,507497280,2638611,779162.0
2025-07-17,258619061468.0,162039387242,63136403196,4345363947,168140325.0,408891211,10722184.0,522137950,2638611,783924.0
2025-07-18,259256808247.0,161470084202,64073956715,4357889139,168882183.0,408891210,10722184.0,562512396,2638611,771269.0
2025-07-19,260065979437.0,161983579210,64369490258,4382778226,169826611.0,408891209,10722184.0,527811725,2638611,772455.0
2025-07-20,260415263099.0,162359770647,64199001305,4367047233,170375016.0,408891209,10722184.0,539537250,2638611,769803.0
2025-07-21,260796441882.0,162531584793,64073586853,4352802235,172372791.0,408891208,10722184.0,541850881,2638611,768287.0
2025-07-22,261248298506.0,162855465485,64439196612,4358461059,172078722.0,408891206,10722184.0,520449581,2638611,771496.0
2025-07-23,261740870848.0,163023658144,64484839683,4352973959,172394056.0,408891205,10722184.0,528306238,2638611,836153.0
2025-07-24,262546281712.0,163208856646,64352254001,4353151268,172751071.0,408891205,10722184.0,540114916,2638611,829562.0
2025-07-25,263880267659.0,163910480196,64818032731,4337775382,170022339.0,408891204,10722184.0,538312274,2638611,828092.0
2025-07-26,263674953437.0,163908480684,64026821911,4328559311,169917285.0,408891203,10722184.0,535030009,2638611,831398.0
2025-07-27,264301719171.0,164437379973,63975475317,4370614948,171142167.0,408891202,10722184.0,543684979,2638611,831548.0
2025-07-28,264479291070.0,164437379970,63974615269,4367140547,173250032.0,408891201,10722184.0,547128756,2638611,831758.0
2025-07-29,264474859746.0,164259732060,63649526706,4364167396,173488063.0,408891201,10722184.0,550132456,2638611,828491.0
2025-07-30,264678439245.0,164371766732,63579399374,4348209281,173638034.0,408891201,10722184.0,565178094,2638611,832798.0
2025-07-31,265349064527.0,164580462391,63695606561,4345415885,174344367.0,408891201,10722184.0,578711145,2638611,829677.0
2025-08-01,265962416016.0,164686013950,63858929785,4336627459,175780471.0,408891201,10722184.0,569501386,2638611,829177.0
2025-08-02,266245075303.0,164764742593,64009861543,4306166127,175755020.0,408891201,10722184.0,566943498,2638611,832678.0
2025-08-03,266200571908.0,164758535749,63890957711,4306161135,176014479.0,408891201,10722184.0,570607771,2638611,831422.0
2025-08-04,266727453246.0,164734535747,63866936618,4330384264,176177649.0,408891201,10722184.0,569509922,2638611,831472.0
2025-08-05,267058457257.0,164723091665,64133803101,4332442392,176678066.0,408891201,10722184.0,556202715,2638611,831522.0
2025-08-06,267204136442.0,164748993280,64316656761,4326660717,178270408.0,408891201,10722184.0,553650470,2638611,831602.0
2025-08-07,267312017000.0,164521910565,64379034541,4316393227,180118443.0,408891201,10722184.0,532753987,2638611,832890.0
2025-08-08,268461913093.0,165186565785,64515908845,4361483857,182086049.0,408891200,10722184.0,527442775,2638611,788590.0
2025-08-09,269040442592.0,165053491593,65068392169,4375029669,182274375.0,408891199,10722184.0,517339770,2638611,788641.0
2025-08-10,269580279951.0,165260481580,65070089243,4392050247,182982109.0,408891198,10722184.0,510238816,2638611,793517.0
2025-08-11,268961395316.0,164561420921,64977770795,4396252577,182656710.0,408891197,10722184.0,506058707,2638611,798496.0
2025-08-12,269757942263.0,164867620918,65241866879,4459236389,180542306.0,408891197,10722184.0,505039974,2638611,803747.0
2025-08-13,270566891906.0,164578283964,66204397439,4446722000,180448189.0,408891196,10722184.0,490268550,2638611,804645.0
2025-08-14,272043835580.0,165087257083,66807090008,4506420580,181791439.0,408891195,10722184.0,511076939,2638611,793547.0
2025-08-15,273864760944.0,166150657095,67551596014,4615527729,181290844.0,408891194,10722184.0,509303644,2638611,793848.0
2025-08-16,275193330374.0,166328383729,67931397144,4623159361,182199150.0,408891194,10722184.0,505381248,2638611,792010.0
2025-08-17,275135767538.0,166328383729,67931397144,4623159361,,408891193,10722184.0,504427404,2638611,791212.0
2025-08-18,276325186436.0,167006860890,67909546656,4697675643,184227785.0,408891192,10722184.0,485447915,2638611,787873.0
2025-08-19,276357563017.0,167167996960,67875713246,4699066239,,408891191,10722184.0,494413518,2638611,790852.0
2025-08-20,276317655547.0,167271227574,67470520222,4856730643,185571068.0,408891190,10722184.0,475415810,2638611,798773.0
2025-08-21,276573365510.0,167271227574,67470520222,4856730643,,408891189,10722184.0,476416834,2638611,798438.0
2025-08-22,275641307755.0,166921867399,66676060318,4786098805,181116709.0,408891189,10722184.0,474924477,2638611,798275.0
2025-08-23,275520873295.0,166921867399,66676060318,4786098805,,408891188,10722184.0,472434813,2638611,800048.0
2025-08-24,276819977388.0,167101537709,67172441165,4870739229,181267736.0,408891187,10722184.0,468544325,2638611,803792.0
2025-08-25,276855432217.0,167221537708,67093456087,4936310361,181038573.0,408891186,10722184.0,456357550,2638611,798998.0
2025-08-26,278731455309.0,167238333460,68727991544,5126136160,181007252.0,408891186,10722184.0,460413673,2638611,799478.0
2025-08-27,278824029738.0,167217333459,68818681688,5092347130,181435567.0,408891186,10722184.0,460829226,2638611,800028.0
2025-08-28,279548924228.0,167383925958,69123274262,5193203689,181155034.0,408891186,10722184.0,457121351,2638611,798730.0
2025-08-29,281954999901.0,168429502725,70391528233,5262936383,180996650.0,408891185,10722184.0,453598344,2638611,997963.0
2025-08-30,282094753980.0,167600371918,71373163040,5224490613,180822965.0,408891184,10722184.0,447480816,2638611,998008.0
2025-08-31,282458134623.0,168005950273,71341964049,5177986392,180402222.0,408891184,10722184.0,443685693,2638611,1001225.0
2025-09-01,283201182357.0,167960422397,72049974781,5130735111,180076164.0,408891184,10722184.0,448215485,2638611,1001301.0
2025-09-02,283210347706.0,167981863668,71861411606,5187889523,180075170.0,408891184,10722184.0,447675002,2638611,1001347.0
2025-09-03,282355392826.0,166871763653,72106640210,5164743083,141937521.0,408891183,10722184.0,444792191,2638611,1000893.0
2025-09-04,284189766303.0,168285427737,72281330956,5146855964,142839060.0,408891182,10722184.0,472323880,2638611,1002995.0
2025-09-05,286827258662.0,170586184029,72238076383,5123561395,142501901.0,408891181,10722184.0,464361930,2638611,1003039.0
2025-09-06,285279451037.0,168825084008,72235878046,5085637970,142233295.0,408891181,10722184.0,469015593,2638611,1002189.0
2025-09-07,285316855260.0,168825084007,72206302689,5018025089,142260344.0,408891180,10722184.0,464617305,2638611,1000698.0
2025-09-08,285102558039.0,168825084004,72145141960,5011855231,141989290.0,408891180,10722184.0,448724860,2638611,990166.0
2025-09-09,285261876631.0,168877363164,72185877168,4967114532,142465494.0,408891179,10722184.0,460051720,2638611,993727.0
2025-09-10,285746023296.0,169048563162,72287339631,4972505107,141208133.0,408891178,10722184.0,483563984,2638611,989131.0
2025-09-11,285859446133.0,169411163153,71921402310,4968561188,140915310.0,408891178,10722184.0,493308647,2638611,995635.0
2025-09-12,286481293562.0,169513361626,72029014385,4978883845,140522896.0,408891177,10722184.0,492492645,2638611,995686.0
2025-09-13,287858527630.0,170102454965,72595950971,5037819649,140271898.0,408891175,10722184.0,492115311,2638611,996636.0
2025-09-14,288559949095.0,170364871683,72785742036,5102380119,140288478.0,408891174,10722184.0,493033512,2638611,996381.0
2025-09-15,288775255632.0,170178989121,72800537352,5105901707,139988884.0,408891174,10722184.0,506631784,2638611,996432.0
2025-09-16,289086609158.0,170624947838,72764259852,5096960642,140024358.0,408891173,10722184.0,511295913,2638611,998456.0
2025-09-17,289892080766.0,170903775343,73207475527,5105908208,140025568.0,408891172,10722184.0,502224033,2638611,1000617.0
2025-09-18,290055478489.0,171220679162,73172467819,5094999735,139934127.0,408891172,10722184.0,516425097,2638611,1002211.0
2025-09-19,291194281774.0,171395619409,74010712386,5095916129,143496792.0,408891171,10722184.0,519712064,2638611,1002262.0
2025-09-20,291964681693.0,172019220193,73758281551,5111325155,143272850.0,408891171,10722184.0,524752767,2638611,1000316.0
2025-09-21,292166391912.0,172279220193,73574557395,5146392690,143531532.0,408891170,10722184.0,531295313,2638611,1000902.0
2025-09-22,292008700117.0,171971462933,73642796157,5201818098,142399944.0,408891170,10722184.0,527410831,2638611,972784.0
2025-09-23,293052846672.0,172687580334,73760589980,5192582332,141784786.0,408891169,10722184.0,516800270,2638611,982093.0
2025-09-24,293675065628.0,173008506231,73622311311,5179254605,140465859.0,408891169,10722184.0,508624841,2638611,949901.0
2025-09-25,294701462338.0,173336087144,73729893288,5183706922,140413904.0,408891168,10722184.0,507212855,2638611,949289.0
2025-09-26,294680200815.0,173404033837,73707162652,5375093495,138579566.0,408891168,10722184.0,486006689,2638611,992467.0
2025-09-27,295603177590.0,174168318428,73514538066,5101815464,137991786.0,408891167,10722184.0,488776055,2638611,990448.0
2025-09-28,295853067784.0,174376743851,73436316750,5079336792,137932914.0,408891167,10722184.0,489103816,2638611,990494.0
2025-09-29,296004526638.0,174335617850,73347331002,5091287970,136005512.0,408891167,10722184.0,478347248,2638611,990544.0
2025-09-30,296829741740.0,174592531943,73214277372,5079987913,135849357.0,408891167,10722184.0,472923420,2638611,992444.0
2025-10-01,298225176511.0,174875230173,73642961212,5076538968,136189006.0,408891166,10722184.0,476286778,2638611,993044.0
2025-10-02,298833495793.0,175465763402,73777519907,5070219665,135935532.0,408891166,10722184.0,470040430,2638611,992839.0
2025-10-03,300211850054.0,176151363391,74099214899,5017462739,136242008.0,408891166,10722184.0,460675823,2638611,992735.0
2025-10-04,301819145990.0,176615965939,75183499356,5050620483,136177687.0,408891166,10722184.0,463144131,2638611,992885.0
2025-10-05,302196205698.0,176994189391,75105831548,5044867482,135829369.0,408891165,10722184.0,464865656,2638611,993885.0
2025-10-06,301886830886.0,176876946043,74912337284,5029577197,135772916.0,408891165,10722184.0,469843296,2638611,993501.0
2025-10-07,302528743042.0,177383766513,75148679444,5012917849,135602546.0,408891165,10722184.0,471477616,2638611,1005041.0
2025-10-08,303177687600.0,177877724056,75341515749,5014506975,135486703.0,408891165,10722184.0,484746851,2638611,994475.0
2025-10-09,303263330192.0,178046224055,75310826205,5024809477,135107441.0,408891165,10722184.0,475652310,2638611,996674.0
2025-10-10,302992991000.0,177415123608,75331286725,5080312544,135119449.0,408891165,10722184.0,475816187,2638611,998507.0
2025-10-11,303659972909.0,179046344878,74782003364,5100931368,134814431.0,408891164,10722184.0,467273414,2638611,978053.0
2025-10-12,303277542888.0,179864638049,75137167003,5110335539,132595853.0,408891164,10722184.0,461271629,2638611,941896.0
2025-10-13,303337986479.0,179989018048,75282039353,5063436451,132541232.0,408891164,10722184.0,463072165,2638611,943663.0
2025-10-14,304296568739.0,180122114669,75351059407,5000049633,128679976.0,408891164,10722184.0,468969584,2638611,944461.0
2025-10-15,305493765983.0,180573124485,75860518084,5009512081,128600367.0,408891163,10722184.0,487276942,2638611,956760.0
2025-10-16,306370250311.0,181293478152,75680208026,5039577535,128891641.0,408891163,10722184.0,490790663,2638611,957821.0
2025-10-17,306390829815.0,181413378149,75681558830,5057867285,129257086.0,408891162,10722184.0,516585544,2638611,964740.0
2025-10-18,306514454778.0,181627031669,75728951658,5044730829,137140895.0,408891162,10722184.0,502019290,2638611,964821.0
2025-10-19,306527244283.0,181833031406,75641628357,5076024023,137380677.0,408891161,10722184.0,461044080,2638611,964726.0
2025-10-20,306827533853.0,181834571467,75613370819,5099540731,137734248.0,408891161,10722184.0,468612885,2638611,970826.0
2025-10-21,306762961257.0,182026317119,75824634449,5140933909,143916479.0,408891161,10722184.0,474862304,2638611,961783.0
2025-10-22,308041365911.0,182533617116,76306245382,5107494578,145236740.0,408891161,10722184.0,479546834,2638611,962469.0
