date,hhi_component,share_pct,tier,volume_usd
2024-08-22 00:00:00.000 UTC,5936.86,77.05,Tier1,1627774901.877866
2024-08-22 00:00:00.000 UTC,304.99,17.46,Tier2,368942677.46019197
2024-08-22 00:00:00.000 UTC,30.09,5.49,Tier3,115876796.90590502
2024-08-23 00:00:00.000 UTC,8940.51,94.55,Tier1,2383279778.258299
2024-08-23 00:00:00.000 UTC,0,0.07,Tier2,1696926.7648770001
2024-08-23 00:00:00.000 UTC,28.93,5.38,Tier3,135564847.986447
2024-08-24 00:00:00.000 UTC,6196.01,78.71,Tier1,400790038.3914681
2024-08-24 00:00:00.000 UTC,13.48,3.67,Tier2,18694918.130000003
2024-08-24 00:00:00.000 UTC,310.24,17.61,Tier3,89682803.52529894
2024-08-25 00:00:00.000 UTC,4038.62,63.55,Tier1,232600761.60241604
2024-08-25 00:00:00.000 UTC,778.49,27.9,Tier2,102122373.961999
2024-08-25 00:00:00.000 UTC,73.08,8.55,Tier3,31288136.447325002
2024-08-26 00:00:00.000 UTC,7311.54,85.51,Tier1,1440626711.3618474
2024-08-26 00:00:00.000 UTC,128.76,11.35,Tier2,191180398.509598
2024-08-26 00:00:00.000 UTC,9.89,3.15,Tier3,52987266.92509001
2024-08-27 00:00:00.000 UTC,8580.68,92.63,Tier1,1884282709.4845002
2024-08-27 00:00:00.000 UTC,16.09,4.01,Tier2,81590337.123532
2024-08-27 00:00:00.000 UTC,11.27,3.36,Tier3,68287417.819574
2024-08-28 00:00:00.000 UTC,7259.07,85.2,Tier1,1380267151.551971
2024-08-28 00:00:00.000 UTC,85.85,9.27,Tier2,150108591.45059
2024-08-28 00:00:00.000 UTC,30.63,5.53,Tier3,89653147.30783495
2024-08-29 00:00:00.000 UTC,8790.86,93.76,Tier1,2134252120.7275727
2024-08-29 00:00:00.000 UTC,9.46,3.08,Tier2,70000000.025
2024-08-29 00:00:00.000 UTC,10.02,3.17,Tier3,72050787.38927095
2024-08-30 00:00:00.000 UTC,9384.15,96.87,Tier1,1573387691.660623
2024-08-30 00:00:00.000 UTC,0,0,Tier2,0.013
2024-08-30 00:00:00.000 UTC,9.79,3.13,Tier3,50807427.507073976
2024-08-31 00:00:00.000 UTC,8192.48,90.51,Tier1,121478799.76944001
2024-08-31 00:00:00.000 UTC,90.02,9.49,Tier3,12733657.625092002
2024-09-01 00:00:00.000 UTC,7583.84,87.09,Tier1,238377427.39438593
2024-09-01 00:00:00.000 UTC,0.01,0.07,Tier2,200000.012
2024-09-01 00:00:00.000 UTC,164.91,12.84,Tier3,35151381.84097601
2024-09-02 00:00:00.000 UTC,6802,82.47,Tier1,554204618.0152658
2024-09-02 00:00:00.000 UTC,121.21,11.01,Tier2,73980019.98
2024-09-02 00:00:00.000 UTC,42.46,6.52,Tier3,43788430.78476301
2024-09-03 00:00:00.000 UTC,9247.64,96.16,Tier1,1548656618.2688096
2024-09-03 00:00:00.000 UTC,0.1,0.31,Tier2,4999990.060997999
2024-09-03 00:00:00.000 UTC,12.42,3.52,Tier3,56765011.313023
2024-09-04 00:00:00.000 UTC,8595.71,92.71,Tier1,1785597648.5644114
2024-09-04 00:00:00.000 UTC,2.61,1.62,Tier2,31109840.16
2024-09-04 00:00:00.000 UTC,32.17,5.67,Tier3,109232858.26247996
2024-09-05 00:00:00.000 UTC,9006.9,94.9,Tier1,1454891008.3008018
2024-09-05 00:00:00.000 UTC,8.66,2.94,Tier2,45104400
2024-09-05 00:00:00.000 UTC,4.64,2.15,Tier3,33007016.360746
2024-09-06 00:00:00.000 UTC,7840.36,88.55,Tier1,1761958197.3291554
2024-09-06 00:00:00.000 UTC,1.58,1.26,Tier2,25000000.011
2024-09-06 00:00:00.000 UTC,104,10.2,Tier3,202925432.89321902
2024-09-07 00:00:00.000 UTC,5963.21,77.22,Tier1,375926245.87136585
2024-09-07 00:00:00.000 UTC,122.59,11.07,Tier2,53900000.038096
2024-09-07 00:00:00.000 UTC,137.04,11.71,Tier3,56987353.786253005
2024-09-08 00:00:00.000 UTC,8926.25,94.48,Tier1,270571757.9882549
2024-09-08 00:00:00.000 UTC,0,0,Tier2,0.0139
2024-09-08 00:00:00.000 UTC,30.48,5.52,Tier3,15811711.031017996
2024-09-09 00:00:00.000 UTC,9178.91,95.81,Tier1,1814785833.7272072
2024-09-09 00:00:00.000 UTC,0,0.02,Tier2,300000.015
2024-09-09 00:00:00.000 UTC,17.45,4.18,Tier3,79131648.820222
2024-09-10 00:00:00.000 UTC,9589.79,97.93,Tier1,2632248467.4832134
2024-09-10 00:00:00.000 UTC,0.05,0.22,Tier2,6000000
2024-09-10 00:00:00.000 UTC,3.42,1.85,Tier3,49709223.69099501
2024-09-11 00:00:00.000 UTC,7943.1,89.12,Tier1,1142674112.6200936
2024-09-11 00:00:00.000 UTC,0,0,Tier2,0.016
2024-09-11 00:00:00.000 UTC,118.29,10.88,Tier3,139442269.73271298
2024-09-12 00:00:00.000 UTC,8568.67,92.57,Tier1,1294981118.0862842
2024-09-12 00:00:00.000 UTC,13.49,3.67,Tier2,51375359.813889
2024-09-12 00:00:00.000 UTC,14.14,3.76,Tier3,52608515.13362201
2024-09-13 00:00:00.000 UTC,8753.05,93.56,Tier1,2108844698.823915
2024-09-13 00:00:00.000 UTC,0.79,0.89,Tier2,20084915.091998003
2024-09-13 00:00:00.000 UTC,30.82,5.55,Tier3,125127070.60032998
2024-09-14 00:00:00.000 UTC,6339.47,79.62,Tier1,249308027.37802288
2024-09-14 00:00:00.000 UTC,10.2,3.19,Tier2,10000000
2024-09-14 00:00:00.000 UTC,295.34,17.19,Tier3,53811191.49533798
2024-09-15 00:00:00.000 UTC,8429.68,91.81,Tier1,344552648.68873835
2024-09-15 00:00:00.000 UTC,0.01,0.1,Tier2,373254.440466
2024-09-15 00:00:00.000 UTC,65.4,8.09,Tier3,30349565.541975986
2024-09-16 00:00:00.000 UTC,3437.95,58.63,Tier1,1811721881.4671974
2024-09-16 00:00:00.000 UTC,1571.77,39.65,Tier2,1225000000.023
2024-09-16 00:00:00.000 UTC,2.96,1.72,Tier3,53157586.162200995
2024-09-17 00:00:00.000 UTC,9234.78,96.1,Tier1,1477434120.6745696
2024-09-17 00:00:00.000 UTC,0,0.01,Tier2,100899.1
2024-09-17 00:00:00.000 UTC,15.18,3.9,Tier3,59893183.89115898
2024-09-18 00:00:00.000 UTC,9008.91,94.92,Tier1,1710647935.1556873
2024-09-18 00:00:00.000 UTC,0,0.06,Tier2,1099429.890268
2024-09-18 00:00:00.000 UTC,25.24,5.02,Tier3,90541895.69301301
2024-09-19 00:00:00.000 UTC,8515.15,92.28,Tier1,2180130123.767197
2024-09-19 00:00:00.000 UTC,10.08,3.17,Tier2,75000000
2024-09-19 00:00:00.000 UTC,20.68,4.55,Tier3,107448961.20819803
2024-09-20 00:00:00.000 UTC,8736.83,93.47,Tier1,1936572547.0812933
2024-09-20 00:00:00.000 UTC,10.52,3.24,Tier2,67200000
2024-09-20 00:00:00.000 UTC,10.79,3.29,Tier3,68070733.612376
2024-09-21 00:00:00.000 UTC,5757.92,75.88,Tier1,266069555.60934803
2024-09-21 00:00:00.000 UTC,398.54,19.96,Tier2,70000000
2024-09-21 00:00:00.000 UTC,17.27,4.16,Tier3,14571091.591221
2024-09-22 00:00:00.000 UTC,7635.16,87.38,Tier1,359657988.39926
2024-09-22 00:00:00.000 UTC,159.28,12.62,Tier3,51946933.561221994
2024-09-23 00:00:00.000 UTC,8638.14,92.94,Tier1,1695290232.999454
2024-09-23 00:00:00.000 UTC,19.78,4.45,Tier2,81118788
2024-09-23 00:00:00.000 UTC,6.82,2.61,Tier3,47629338.15572002
2024-09-24 00:00:00.000 UTC,7428.02,86.19,Tier1,1415768622.0413146
2024-09-24 00:00:00.000 UTC,135.19,11.63,Tier2,191000000
2024-09-24 00:00:00.000 UTC,4.78,2.19,Tier3,35921637.619855
2024-09-25 00:00:00.000 UTC,8375.67,91.52,Tier1,1520673397.295727
2024-09-25 00:00:00.000 UTC,22.6,4.75,Tier2,78987915.953761
2024-09-25 00:00:00.000 UTC,13.89,3.73,Tier3,61937694.615849994
2024-09-26 00:00:00.000 UTC,8037.58,89.65,Tier1,1384618911.2027595
2024-09-26 00:00:00.000 UTC,14.1,3.76,Tier2,58000000
2024-09-26 00:00:00.000 UTC,43.45,6.59,Tier3,101808419.45520794
2024-09-27 00:00:00.000 UTC,7708.28,87.8,Tier1,1889099203.8912094
2024-09-27 00:00:00.000 UTC,20.28,4.5,Tier2,96900149.78
2024-09-27 00:00:00.000 UTC,59.29,7.7,Tier3,165672964.19236898
2024-09-28 00:00:00.000 UTC,4978.77,70.56,Tier1,101263694.01004797
2024-09-28 00:00:00.000 UTC,1.94,1.39,Tier2,2000000.059715
2024-09-28 00:00:00.000 UTC,786.58,28.05,Tier3,40249795.875167
2024-09-29 00:00:00.000 UTC,6630.69,81.43,Tier1,164874767.95461598
2024-09-29 00:00:00.000 UTC,344.88,18.57,Tier3,37601756.30153
2024-09-30 00:00:00.000 UTC,8377.74,91.53,Tier1,2483849567.1293364
2024-09-30 00:00:00.000 UTC,0.01,0.09,Tier2,2399700.3415
2024-09-30 00:00:00.000 UTC,70.25,8.38,Tier3,227451098.28803605
2024-10-01 00:00:00.000 UTC,8001.42,89.45,Tier1,2406245044.4909363
2024-10-01 00:00:00.000 UTC,7.77,2.79,Tier2,75000000
2024-10-01 00:00:00.000 UTC,60.24,7.76,Tier3,208780201.23830903
2024-10-02 00:00:00.000 UTC,7105.92,84.3,Tier1,1304104691.999798
2024-10-02 00:00:00.000 UTC,41.78,6.46,Tier2,100000000.0115
2024-10-02 00:00:00.000 UTC,85.37,9.24,Tier3,142938015.02935505
2024-10-03 00:00:00.000 UTC,7985.13,89.36,Tier1,1308675924.247632
2024-10-03 00:00:00.000 UTC,0,0,Tier2,0.054008
2024-10-03 00:00:00.000 UTC,113.22,10.64,Tier3,155829603.81329197
2024-10-04 00:00:00.000 UTC,8245.05,90.8,Tier1,1444804989.6653335
2024-10-04 00:00:00.000 UTC,0.79,0.89,Tier2,14105047.8
2024-10-04 00:00:00.000 UTC,69.08,8.31,Tier3,132245344.720182
2024-10-05 00:00:00.000 UTC,8250.04,90.83,Tier1,312144424.3260051
2024-10-05 00:00:00.000 UTC,1.3,1.14,Tier2,3913032.445
2024-10-05 00:00:00.000 UTC,64.51,8.03,Tier3,27601514.6294
2024-10-06 00:00:00.000 UTC,5722.01,75.64,Tier1,119979526.53856598
2024-10-06 00:00:00.000 UTC,0,0,Tier2,0.013913
2024-10-06 00:00:00.000 UTC,593.22,24.36,Tier3,38631294.50987702
2024-10-07 00:00:00.000 UTC,8200.46,90.56,Tier1,2027471330.90576
2024-10-07 00:00:00.000 UTC,47.5,6.89,Tier2,154300010
2024-10-07 00:00:00.000 UTC,6.51,2.55,Tier3,57133149.47728
2024-10-08 00:00:00.000 UTC,7941.7,89.12,Tier1,1831997742.5669184
2024-10-08 00:00:00.000 UTC,46.12,6.79,Tier2,139607891.488421
2024-10-08 00:00:00.000 UTC,16.75,4.09,Tier3,84133958.36286202
2024-10-09 00:00:00.000 UTC,8449.06,91.92,Tier1,1558137680.0929503
2024-10-09 00:00:00.000 UTC,0.1,0.31,Tier2,5330000
2024-10-09 00:00:00.000 UTC,60.32,7.77,Tier3,131656986.31582503
2024-10-10 00:00:00.000 UTC,6796.68,82.44,Tier1,1081368885.2337582
2024-10-10 00:00:00.000 UTC,60.47,7.78,Tier2,102000000
2024-10-10 00:00:00.000 UTC,95.68,9.78,Tier3,128304145.028635
2024-10-11 00:00:00.000 UTC,7497.25,86.59,Tier1,1434432261.5581405
2024-10-11 00:00:00.000 UTC,179.92,13.41,Tier3,222211571.550293
2024-10-12 00:00:00.000 UTC,8393.1,91.61,Tier1,296373676.09520406
2024-10-12 00:00:00.000 UTC,0.24,0.49,Tier2,1600000
2024-10-12 00:00:00.000 UTC,62.28,7.89,Tier3,25529503.798620995
2024-10-13 00:00:00.000 UTC,6740.63,82.1,Tier1,106866913.68127498
2024-10-13 00:00:00.000 UTC,320.36,17.9,Tier3,23297683.828082994
2024-10-14 00:00:00.000 UTC,7815.81,88.41,Tier1,1165047356.4014874
2024-10-14 00:00:00.000 UTC,0.07,0.27,Tier2,3570000
2024-10-14 00:00:00.000 UTC,128.19,11.32,Tier3,149204327.60521203
2024-10-15 00:00:00.000 UTC,9061.16,95.19,Tier1,2085870849.587047
2024-10-15 00:00:00.000 UTC,0,0.02,Tier2,400500
2024-10-15 00:00:00.000 UTC,22.96,4.79,Tier3,104997337.93437903
2024-10-16 00:00:00.000 UTC,4434.6,66.59,Tier1,1897169139.0482707
2024-10-16 00:00:00.000 UTC,199.16,14.11,Tier2,402049907.670148
2024-10-16 00:00:00.000 UTC,372.29,19.29,Tier3,549692813.6177722
2024-10-17 00:00:00.000 UTC,8944.79,94.58,Tier1,1604034418.0194705
2024-10-17 00:00:00.000 UTC,2.13,1.46,Tier2,24730134.77
2024-10-17 00:00:00.000 UTC,15.72,3.96,Tier3,67245986.560168
2024-10-18 00:00:00.000 UTC,8249.01,90.82,Tier1,1221281305.6814973
2024-10-18 00:00:00.000 UTC,5.52,2.35,Tier2,31600000
2024-10-18 00:00:00.000 UTC,46.59,6.83,Tier3,91785629.06599301
2024-10-19 00:00:00.000 UTC,8485.76,92.12,Tier1,416518904.63727194
2024-10-19 00:00:00.000 UTC,62.12,7.88,Tier3,35638102.859484
2024-10-20 00:00:00.000 UTC,5457.92,73.88,Tier1,147485910.20535004
2024-10-20 00:00:00.000 UTC,682.37,26.12,Tier3,52149226.629879
2024-10-21 00:00:00.000 UTC,7860.08,88.66,Tier1,1819187121.8387523
2024-10-21 00:00:00.000 UTC,1.48,1.22,Tier2,25000010.016499
2024-10-21 00:00:00.000 UTC,102.51,10.12,Tier3,207748794.720226
2024-10-22 00:00:00.000 UTC,7216.47,84.95,Tier1,1192165009.9758596
2024-10-22 00:00:00.000 UTC,101.82,10.09,Tier2,141607685.181
2024-10-22 00:00:00.000 UTC,24.6,4.96,Tier3,69602649.55120802
2024-10-23 00:00:00.000 UTC,9270.45,96.28,Tier1,2382184545.733914
2024-10-23 00:00:00.000 UTC,0,0,Tier2,0.068647
2024-10-23 00:00:00.000 UTC,13.81,3.72,Tier3,91959680.6022
2024-10-24 00:00:00.000 UTC,9167.74,95.75,Tier1,1418021956.502906
2024-10-24 00:00:00.000 UTC,0,0.01,Tier2,165000.01533
2024-10-24 00:00:00.000 UTC,17.98,4.24,Tier3,62802302.97759299
2024-10-25 00:00:00.000 UTC,7794.98,88.29,Tier1,2068320122.0890038
2024-10-25 00:00:00.000 UTC,0,0.03,Tier2,798147.542331
2024-10-25 00:00:00.000 UTC,136.35,11.68,Tier3,273546948.502959
2024-10-26 00:00:00.000 UTC,6501.6,80.63,Tier1,282470321.40370804
2024-10-26 00:00:00.000 UTC,375.1,19.37,Tier3,67847801.73806497
2024-10-27 00:00:00.000 UTC,8463.68,92,Tier1,247706583.97785094
2024-10-27 00:00:00.000 UTC,0.14,0.37,Tier2,1000000.011
2024-10-27 00:00:00.000 UTC,58.22,7.63,Tier3,20544718.082718004
2024-10-28 00:00:00.000 UTC,7840.24,88.55,Tier1,1387201514.4650753
2024-10-28 00:00:00.000 UTC,19.96,4.47,Tier2,70000000
2024-10-28 00:00:00.000 UTC,48.81,6.99,Tier3,109458870.06133799
2024-10-29 00:00:00.000 UTC,8308.75,91.15,Tier1,2030874653.606139
2024-10-29 00:00:00.000 UTC,5.04,2.24,Tier2,50000000
2024-10-29 00:00:00.000 UTC,43.61,6.6,Tier3,147125644.4095599
2024-10-30 00:00:00.000 UTC,8625.18,92.87,Tier1,1495166581.0683231
2024-10-30 00:00:00.000 UTC,14.5,3.81,Tier2,61300000
2024-10-30 00:00:00.000 UTC,11.03,3.32,Tier3,53457888.83988201
2024-10-31 00:00:00.000 UTC,8105.3,90.03,Tier1,2079738048.8790374
2024-10-31 00:00:00.000 UTC,5.3,2.3,Tier2,53185000
2024-10-31 00:00:00.000 UTC,58.8,7.67,Tier3,177141409.64661297
2024-11-01 00:00:00.000 UTC,8794.96,93.78,Tier1,2085602153.590778
2024-11-01 00:00:00.000 UTC,0,0.05,Tier2,1050000.0527999997
2024-11-01 00:00:00.000 UTC,38.09,6.17,Tier3,137243806.09158
2024-11-02 00:00:00.000 UTC,8281.27,91,Tier1,192297563.88699898
2024-11-02 00:00:00.000 UTC,80.97,9,Tier3,19015041.684504002
2024-11-03 00:00:00.000 UTC,6544.39,80.9,Tier1,187066108.28558195
2024-11-03 00:00:00.000 UTC,364.91,19.1,Tier3,44172585.61853799
2024-11-04 00:00:00.000 UTC,9051.03,95.14,Tier1,1745818219.4095807
2024-11-04 00:00:00.000 UTC,0.01,0.1,Tier2,1897404.3511970001
2024-11-04 00:00:00.000 UTC,22.65,4.76,Tier3,87343113.19767198
2024-11-05 00:00:00.000 UTC,9207.06,95.95,Tier1,1679044774.3664806
2024-11-05 00:00:00.000 UTC,0.02,0.13,Tier2,2234299.4
2024-11-05 00:00:00.000 UTC,15.36,3.92,Tier3,68574758.04091701
2024-11-06 00:00:00.000 UTC,2412.78,49.12,Tier1,3902557662.9540567
2024-11-06 00:00:00.000 UTC,2393.88,48.93,Tier2,3887242632.4336767
2024-11-06 00:00:00.000 UTC,3.81,1.95,Tier3,155137984.70668197
2024-11-07 00:00:00.000 UTC,4903.83,70.03,Tier1,1692252178.070077
2024-11-07 00:00:00.000 UTC,354.51,18.83,Tier2,455000000
2024-11-07 00:00:00.000 UTC,124.19,11.14,Tier3,269307763.96325797
2024-11-08 00:00:00.000 UTC,2668.22,51.65,Tier1,2171127110.4161806
2024-11-08 00:00:00.000 UTC,2043.48,45.2,Tier2,1900026135.12065
2024-11-08 00:00:00.000 UTC,9.86,3.14,Tier3,131991908.08522101
2024-11-09 00:00:00.000 UTC,1291.57,35.94,Tier1,773345177.5010779
2024-11-09 00:00:00.000 UTC,3609.21,60.08,Tier2,1292769937.73
2024-11-09 00:00:00.000 UTC,15.88,3.98,Tier3,85749178.83893003
2024-11-10 00:00:00.000 UTC,5048.34,71.05,Tier1,824878041.4796526
2024-11-10 00:00:00.000 UTC,499.93,22.36,Tier2,259580000
2024-11-10 00:00:00.000 UTC,43.42,6.59,Tier3,76496818.15573102
2024-11-11 00:00:00.000 UTC,825.52,28.73,Tier1,1659593946.9753356
2024-11-11 00:00:00.000 UTC,4553.74,67.48,Tier2,3897825010
2024-11-11 00:00:00.000 UTC,14.34,3.79,Tier3,218727752.89085895
2024-11-12 00:00:00.000 UTC,6571.82,81.07,Tier1,4216947683.5880246
2024-11-12 00:00:00.000 UTC,211.09,14.53,Tier2,755770001
2024-11-12 00:00:00.000 UTC,19.4,4.4,Tier3,229104285.93169907
2024-11-13 00:00:00.000 UTC,2794.94,52.87,Tier1,2517334613.211836
2024-11-13 00:00:00.000 UTC,1755.05,41.89,Tier2,1994800004
2024-11-13 00:00:00.000 UTC,27.45,5.24,Tier3,249483789.6443661
2024-11-14 00:00:00.000 UTC,3113.81,55.8,Tier1,2352291565.9471836
2024-11-14 00:00:00.000 UTC,1460.85,38.22,Tier2,1611193993.123094
2024-11-14 00:00:00.000 UTC,35.73,5.98,Tier3,251978936.60056698
2024-11-15 00:00:00.000 UTC,8617.79,92.83,Tier1,2870003704.9778075
2024-11-15 00:00:00.000 UTC,0.1,0.31,Tier2,9736096.01167
2024-11-15 00:00:00.000 UTC,46.96,6.85,Tier3,211869357.8617239
2024-11-16 00:00:00.000 UTC,2158.95,46.46,Tier1,506524718.53517914
2024-11-16 00:00:00.000 UTC,572.02,23.92,Tier2,260726000.1508
2024-11-16 00:00:00.000 UTC,877.26,29.62,Tier3,322880877.33851796
2024-11-17 00:00:00.000 UTC,3496.95,59.13,Tier1,467900917.16364235
2024-11-17 00:00:00.000 UTC,359.39,18.96,Tier2,150000000
2024-11-17 00:00:00.000 UTC,479.94,21.91,Tier3,173341236.44259298
2024-11-18 00:00:00.000 UTC,898.66,29.98,Tier1,2135317670.0786011
2024-11-18 00:00:00.000 UTC,4626.9,68.02,Tier2,4845179998
2024-11-18 00:00:00.000 UTC,4,2,Tier3,142531703.296804
2024-11-19 00:00:00.000 UTC,4211.26,64.89,Tier1,2873016344.285312
2024-11-19 00:00:00.000 UTC,1012.84,31.83,Tier2,1408976500
2024-11-19 00:00:00.000 UTC,10.76,3.28,Tier3,145239311.73997307
2024-11-20 00:00:00.000 UTC,2530.46,50.3,Tier1,2674019968.0291224
2024-11-20 00:00:00.000 UTC,2109.93,45.93,Tier2,2441738000
2024-11-20 00:00:00.000 UTC,14.15,3.76,Tier3,199993227.009004
2024-11-21 00:00:00.000 UTC,7172.32,84.69,Tier1,3128016090.6048603
2024-11-21 00:00:00.000 UTC,86.87,9.32,Tier2,344245489.33
2024-11-21 00:00:00.000 UTC,35.88,5.99,Tier3,221248578.81316397
2024-11-22 00:00:00.000 UTC,3281.86,57.29,Tier1,3254077856.362791
2024-11-22 00:00:00.000 UTC,1604.41,40.06,Tier2,2275233115.44
2024-11-22 00:00:00.000 UTC,7.06,2.66,Tier3,150940989.1878049
2024-11-23 00:00:00.000 UTC,1182.46,34.39,Tier1,1193147185.2939322
2024-11-23 00:00:00.000 UTC,3803.86,61.68,Tier2,2140000000
2024-11-23 00:00:00.000 UTC,15.51,3.94,Tier3,136628439.50960004
2024-11-24 00:00:00.000 UTC,3032.31,55.07,Tier1,636978291.5688831
2024-11-24 00:00:00.000 UTC,1202.94,34.68,Tier2,401200000
2024-11-24 00:00:00.000 UTC,105.06,10.25,Tier3,118567822.73533395
2024-11-25 00:00:00.000 UTC,5883.48,76.7,Tier1,2567543391.381249
2024-11-25 00:00:00.000 UTC,278.38,16.68,Tier2,558500007
2024-11-25 00:00:00.000 UTC,43.71,6.61,Tier3,221303526.996509
2024-11-26 00:00:00.000 UTC,7697.14,87.73,Tier1,2458022734.9118896
2024-11-26 00:00:00.000 UTC,1.15,1.07,Tier2,30000000
2024-11-26 00:00:00.000 UTC,125.35,11.2,Tier3,313674263.752839
2024-11-27 00:00:00.000 UTC,7331.95,85.63,Tier1,3626006783.0769053
2024-11-27 00:00:00.000 UTC,81.71,9.04,Tier2,382785803
2024-11-27 00:00:00.000 UTC,28.45,5.33,Tier3,225870409.80894387
2024-11-28 00:00:00.000 UTC,3508.25,59.23,Tier1,1057830873.6909627
2024-11-28 00:00:00.000 UTC,1237.9,35.18,Tier2,628366863.22
2024-11-28 00:00:00.000 UTC,31.2,5.59,Tier3,99758495.63625798
2024-11-29 00:00:00.000 UTC,3676.96,60.64,Tier1,2546535505.025509
2024-11-29 00:00:00.000 UTC,1243.41,35.26,Tier2,1480856138.26
2024-11-29 00:00:00.000 UTC,16.81,4.1,Tier3,172182657.07959202
2024-11-30 00:00:00.000 UTC,8511.93,92.26,Tier1,648883574.4296638
2024-11-30 00:00:00.000 UTC,1.92,1.39,Tier2,9750000
2024-11-30 00:00:00.000 UTC,40.37,6.35,Tier3,44686037.79913499
2024-12-01 00:00:00.000 UTC,3998.57,63.23,Tier1,413972074.02792984
2024-12-01 00:00:00.000 UTC,923.99,30.4,Tier2,199000000
2024-12-01 00:00:00.000 UTC,40.56,6.37,Tier3,41692520.156281
2024-12-02 00:00:00.000 UTC,3143.99,56.07,Tier1,2417794762.006299
2024-12-02 00:00:00.000 UTC,1412.52,37.58,Tier2,1620600000
2024-12-02 00:00:00.000 UTC,40.26,6.35,Tier3,273607668.27789295
2024-12-03 00:00:00.000 UTC,2087.26,45.69,Tier1,2305658922.064595
2024-12-03 00:00:00.000 UTC,2545.91,50.46,Tier2,2546407623
2024-12-03 00:00:00.000 UTC,14.87,3.86,Tier3,194624844.269349
2024-12-04 00:00:00.000 UTC,5602.09,74.85,Tier1,3432485175.321412
2024-12-04 00:00:00.000 UTC,420.46,20.51,Tier2,940365196.973704
2024-12-04 00:00:00.000 UTC,21.6,4.65,Tier3,213143581.56120896
2024-12-05 00:00:00.000 UTC,4236.34,65.09,Tier1,3975962493.1097155
2024-12-05 00:00:00.000 UTC,944.6,30.73,Tier2,1877456247.04
2024-12-05 00:00:00.000 UTC,17.46,4.18,Tier3,255253630.82661888
2024-12-06 00:00:00.000 UTC,3282.32,57.29,Tier1,3619918281.226855
2024-12-06 00:00:00.000 UTC,1639.86,40.5,Tier2,2558650000
2024-12-06 00:00:00.000 UTC,4.9,2.21,Tier3,139844525.51256698
2024-12-07 00:00:00.000 UTC,2247.46,47.41,Tier1,691271458.0961139
2024-12-07 00:00:00.000 UTC,1925.84,43.88,Tier2,639900000
2024-12-07 00:00:00.000 UTC,75.83,8.71,Tier3,126979193.53937602
2024-12-08 00:00:00.000 UTC,5962.84,77.22,Tier1,849947833.3421655
2024-12-08 00:00:00.000 UTC,153.27,12.38,Tier2,136270000
2024-12-08 00:00:00.000 UTC,108.16,10.4,Tier3,114474227.45793101
2024-12-09 00:00:00.000 UTC,6140.55,78.36,Tier1,2557707973.098389
2024-12-09 00:00:00.000 UTC,146.06,12.09,Tier2,394471116.3648
2024-12-09 00:00:00.000 UTC,91.26,9.55,Tier3,311800133.7289161
2024-12-10 00:00:00.000 UTC,7808.54,88.37,Tier1,2803225679.0441823
2024-12-10 00:00:00.000 UTC,57.38,7.57,Tier2,240300000
2024-12-10 00:00:00.000 UTC,16.48,4.06,Tier3,128766124.38796403
2024-12-11 00:00:00.000 UTC,3384.69,58.18,Tier1,2995135231.8507767
2024-12-11 00:00:00.000 UTC,1475.42,38.41,Tier2,1977492000
2024-12-11 00:00:00.000 UTC,11.63,3.41,Tier3,175592450.29199296
2024-12-12 00:00:00.000 UTC,3596.01,59.97,Tier1,2307051758.140739
2024-12-12 00:00:00.000 UTC,1273.61,35.69,Tier2,1372981526.7
2024-12-12 00:00:00.000 UTC,18.88,4.35,Tier3,167187776.22871995
2024-12-13 00:00:00.000 UTC,7389.25,85.96,Tier1,2501458036.3319674
2024-12-13 00:00:00.000 UTC,74.67,8.64,Tier2,251451549.449624
2024-12-13 00:00:00.000 UTC,29.14,5.4,Tier3,157091423.101237
2024-12-14 00:00:00.000 UTC,4907.57,70.05,Tier1,449089023.0286981
2024-12-14 00:00:00.000 UTC,197.1,14.04,Tier2,90000000
2024-12-14 00:00:00.000 UTC,253.02,15.91,Tier3,101971772.86566806
2024-12-15 00:00:00.000 UTC,7275.3,85.3,Tier1,715076759.805057
2024-12-15 00:00:00.000 UTC,216.23,14.7,Tier3,123276686.23806207
2024-12-16 00:00:00.000 UTC,8924.43,94.47,Tier1,3263002742.403046
2024-12-16 00:00:00.000 UTC,0.11,0.33,Tier2,11331153.94
2024-12-16 00:00:00.000 UTC,27.07,5.2,Tier3,179704496.00404704
2024-12-17 00:00:00.000 UTC,9211.02,95.97,Tier1,2676652674.6680155
2024-12-17 00:00:00.000 UTC,0.53,0.73,Tier2,20300000
2024-12-17 00:00:00.000 UTC,10.88,3.3,Tier3,91981511.07043202
2024-12-18 00:00:00.000 UTC,8515.58,92.28,Tier1,2120145374.1410682
2024-12-18 00:00:00.000 UTC,0.94,0.97,Tier2,22240489.699041
2024-12-18 00:00:00.000 UTC,45.59,6.75,Tier3,155130535.085084
2024-12-19 00:00:00.000 UTC,7612.11,87.25,Tier1,3002411218.485923
2024-12-19 00:00:00.000 UTC,13.87,3.72,Tier2,128143572.71000001
2024-12-19 00:00:00.000 UTC,81.52,9.03,Tier3,310705765.3284451
2024-12-20 00:00:00.000 UTC,6656.98,81.59,Tier1,3775399062.067234
2024-12-20 00:00:00.000 UTC,98.65,9.93,Tier2,459588074.809652
2024-12-20 00:00:00.000 UTC,71.87,8.48,Tier3,392275832.61831695
2024-12-21 00:00:00.000 UTC,7634.7,87.38,Tier1,578414519.683353
